mor0,mor1,mor2,mor3,zer0,zer1,zer2,zer3,zer4,zer5,zer6,zer7,zer8,pix0,pix1,pix2,pix3,pix4,pix5,pix6,pix7,pix8,label
0.5,0.0,0.0,0.12181060073096639,-5.578940498174085,-0.3561456746978142,-0.8534276648013761,-1.671625750039452,1.5471664339109896,3.1481013662181128,-0.18273564952146376,0.17544101911780824,0.4298547614455135,-1.381186188464044,-4.15302323640659,0.2871935339180305,0.41266455903373606,1.9939836444675514,1.0129682799963338,-3.7867690200756163,2.0562161793528766,0.0022229603088339545,0.0
0.5,0.0,0.0,0.12187923608847095,-6.634885062626411,-1.9827277046287497,-0.17445139398474613,-2.1154028383461196,0.3769733446252217,1.332267964292158,0.3740545803799044,0.25524916886261284,-0.16472717682397547,-1.012503915077276,-2.8193077635830344,0.6320466919564991,-1.6198160471345693,3.631862324159237,2.0833800571631786,-2.33888445266681,1.345557271963575,1.044874682287783,0.0
0.5,0.0,0.0,0.1724634945692275,-4.908023166868691,0.05035483096863409,0.4086423840357044,-2.879632868173954,2.956624367518286,3.0181188009188924,-1.7848742852561237,0.6808852973746572,2.1771933632758294,-0.7538457003668562,-2.0926943939451528,2.3914297602327674,0.8760099875834102,3.2820727714846347,2.1584887291417605,-3.9827463372403367,1.780296730234234,0.8137387387730135,0.0
0.5,0.0,0.0,0.1208068086274644,-7.191146323440089,-1.5029690855511324,-0.6467317963954241,-1.7342545464885606,0.038019262265245664,0.36275761042097304,0.06607761841648846,0.31348892776534565,1.301823497803349,-1.4465028217061033,-3.71488943002872,0.27312051049455605,-1.8143944914814774,2.6280937048205075,0.8148299446654111,-1.511805681341582,1.729327065234327,0.43771584274268666,0.0
0.5,0.0,0.0,0.13556341049091436,-6.417883682934849,0.047182840151017404,-0.22372586233857267,-1.9369761893051138,0.43799579588648835,0.08665522186452178,0.2957861993519263,0.5581029919817079,-1.3687775420090111,-1.2264677531580033,-3.784957308682405,2.096897613452209,-0.5366111062442394,4.0710019560632436,1.6117048666848401,-2.0688511786291897,0.08853385117439905,0.0003437593858938992,0.0
0.5,0.0,0.0,0.11286226599632798,-5.712644237493481,-1.684347327022722,-0.2709215779289195,-1.6205695872864154,0.608876554343545,0.2469925765743697,0.6966120093818906,1.122501259577912,-0.5577363885346123,-0.37053768562984435,-3.48960808668563,0.24350492860691325,-1.2231285767524807,4.257710675802233,2.6631301403451713,-3.0742960040095815,0.3334248462624988,0.4136037571736365,0.0
0.5,0.0,0.0,0.10436006108546814,-5.1486211497997605,-0.8301159762244603,-0.9985025950313244,-0.483521969646071,-1.0854571469566685,0.09761214323718476,-0.06308329262266774,0.2494418613810281,-0.34459483461202545,-1.6582028103111084,-3.291181223590887,-0.2558145997478485,-1.2095871003203467,2.762628225221804,1.2028246716615034,0.22480196503208696,0.2505703023794077,0.17519609427742955,0.0
0.5,0.0,0.0,0.1450093515674601,-5.076754768759258,-0.7104353732941026,-1.2239527441490299,-1.2098509820839707,-0.5149456183419507,0.9279655434461888,1.2912109543525758,-0.5378033198451447,0.12516887907500382,-1.3600167616212524,-3.71156290797123,0.5769078944581452,-0.16845639038775317,2.9045721930588035,0.5358178811097278,-1.27731720505462,0.8259614934460826,-0.6883435190684456,0.0
0.5,0.0,0.0,0.1588393761046002,-6.522321730096979,-0.4570553910895167,-0.28863959169112186,-2.109603565524471,0.3088586738518258,-0.29164308907095665,-0.48346031696260705,0.6075901542298074,1.2747198743856263,-1.512185749820393,-3.7491232751169425,1.4665218528380688,-1.5685190964767286,3.6695141608894444,0.07130052074371629,-2.1442863112875994,0.9109741874812365,-0.4002767306574054,0.0
0.5,0.0,0.0,0.12954065786990177,-5.441551246063338,-0.1340720595186508,0.10661450039890435,-1.0219877721855528,0.8881690051541936,1.1629271901139164,-0.5222668938401731,-0.07515534576845286,1.140957855993059,0.2274760958698796,-3.1655986094066106,0.42412238854476847,0.6908702360992484,1.8904373945853572,0.917888924769479,-3.317488743571694,1.610904345434022,-0.2287474780785306,0.0
0.5,0.0,0.0,0.06235522229276402,-1.4327955212524301,-0.8637895552250087,1.8879896928296742,0.09187554540720179,-0.8041828012668782,-0.927489504951696,0.21376270197186029,-2.8235821169153206,-1.5154870682813972,-1.678624021559435,-0.32584289577963044,-1.4763119644766245,-0.2110590385116619,1.4469638510177898,1.2893092879847516,-1.2544324865847463,-1.3436528069671965,-1.1359886681087996,0.0
0.5,0.0,0.0,0.21297551433621031,-5.125257664911618,0.21201137758522667,-0.9598717225548893,-0.48651601340521033,-0.061848342483001154,4.64351629667299,0.3801732050816388,0.6717595825810568,-6.058913526910683,-2.0326635386720695,-4.641086309215508,0.6489187020394426,-2.150593417595934,2.1045815599740862,0.49614491254111703,-1.267963406524194,1.0037160491446684,0.12897112306091674,0.0
0.5,0.0,0.0,0.13351292918546986,-6.350147533052526,-1.501273180827493,-0.6620553553659203,-2.602225408913201,0.5042550532188762,0.027165031676824054,-0.23689065772729864,0.8068182430659069,-0.14852589491688567,-1.0730951860207998,-3.612344770768451,1.216083531828914,-1.2413114249344481,2.6899532850533023,1.0418358567580928,-4.319463992394382,0.7126839029475345,-0.42115039776908086,0.0
0.5,0.0,0.0,0.10931896566516242,-6.810339772941366,-1.3449436077737178,-0.3822389971816938,-2.863108093488639,0.649763993456632,0.37948143306856624,0.6762851178195604,1.2454006820174424,-0.7441618492090804,-1.6086498788660506,-3.565080500754508,0.6863125407130153,-2.1775270126814417,3.2193041795239754,0.9753834803390847,-3.3937595447469646,1.4500654286658166,0.14933701959963552,0.0
0.5,0.0,0.0,0.1393297757339692,-5.134888681437911,-0.04991429466767295,-0.6205532400645044,-1.9391123652709874,1.1852909797883506,-0.302789321841639,-0.47526392464794726,0.716608019557393,-0.036654680666636484,-1.8081481182722055,-3.551076965262994,0.833621940876196,-0.6911251572251337,2.5815994219605485,0.12337143860537925,-2.3773879945210172,1.811718593118403,0.25345778350998116,0.0
0.5,0.0,0.0,0.15813586369018007,-6.849104664716687,-1.1707580765501564,-0.27940820713760994,-3.143447010203054,0.3370966700211037,0.5012612873512343,-1.2627984198020668,2.477098219917691,3.182935651467332,-0.6123267189556896,-3.3966096314323853,0.9532589196070207,-1.8193605095578889,3.706530636025837,0.8177701003121345,-1.8505122908770373,1.0104531844791658,0.2652930199611696,0.0
0.0,0.5,0.2,0.2514456322174369,2.57329585958358,-3.683112862820711,2.4205902987856462,-1.3596732936241087,-1.6412884310107194,1.7261497564659922,1.245725431368762,-0.033854090558902476,0.13930657497615262,-2.243008925062717,3.4964068886592847,-4.576528801937289,-2.4759874812475333,-1.1478461038717864,2.327095596345831,-0.17744957393253818,-1.0141146505320657,0.46591839251340716,1.0
0.0,0.5,0.2,0.2133358499631085,2.7749302743377324,-3.864565301695564,1.6608291301852076,0.62189188228005,-2.481952378704098,0.7778065733869077,1.3701790508549285,-0.27427990367905103,-0.2528542327162477,-0.34336977044924544,4.257663095195499,-3.353792707613083,-3.6495533403299296,-0.13965043094359286,1.870779675806324,-0.585367366676119,-1.0533713983872612,2.631970889378139,1.0
0.0,0.3333333333333333,0.0,0.18425161722061134,2.7498723375192746,-4.049503679248988,-0.034416929641514625,-0.9522344189816683,-1.2486299918039263,0.821558556928043,-1.1965228570805617,-0.41140978870978645,0.14809771754959153,1.073383901995763,2.1712688185886577,-2.832331770711321,-1.2038201509941193,-0.7744465776107472,1.7436947841891322,-0.7647546461123476,-1.6516678231700244,1.588241104564459,1.0
0.0,0.5,0.2,0.109396180442355,4.201351058271299,-4.006552471684706,0.6150493526685167,-0.5433005205482079,-1.5253700050151133,1.572076510509972,-0.09493869407542456,1.3339786284647626,0.23573968794538416,-1.208901044804628,3.2925431124876994,-2.79319647508397,-1.8798722127373075,-0.769224109723561,1.5406247616090984,0.3703063278264808,-1.0021190131539766,1.0580093033962548,1.0
0.0,0.5,0.2,0.18751179670207108,3.9456207172888202,-3.5905665535922195,0.24321775874501042,-0.11894448762315822,-1.6059623699966066,2.0467626355263033,-0.6183135027246587,-1.0374973272483288,0.6152783564049964,-0.6805096714739525,3.5723348482814057,-4.157946234961335,-2.6012826291308557,-1.244408134273455,2.654241582416857,-2.75953138261543,-0.38939616784525954,1.3523304535886767,1.0
0.0,0.3333333333333333,0.0,0.13189999828411614,2.5371076326463933,-3.982396062360851,1.50024558588106,-2.047795079876717,-0.9047717243770903,0.3127214853831406,-0.4607602616937418,-0.7818104257226413,0.14427342366065105,1.0687112037847104,1.3268301424075342,-2.3891191116261625,-1.9957689834855934,-0.6068076072838913,1.511432161360216,1.0828433398349553,-1.3860493099376332,1.2172542187221802,1.0
0.0,0.3333333333333333,0.0,0.3238902520633503,2.883619653667146,-1.9461530181638924,-0.03477713278734606,-0.710610695788264,0.5893348255304706,1.6731685882513676,0.24590658086596,0.48072605934216034,1.9644844011391192,1.9022536137700259,1.8994295338105436,-2.498426867453656,-2.185774675525541,-0.8621528784804342,1.0043508068196805,-0.6481051662458721,-0.1405684358861759,2.9098769962462963,1.0
0.0,0.3333333333333333,0.0,0.15175277544226906,3.3559739537437534,-4.588804137745909,2.324871915604676,-0.9568186617681681,-3.6081785365244037,2.3997479644256434,1.1288191612553906,-0.6866390984293053,-0.5179074366139567,-1.1766789240272444,3.512711008832167,-4.579889269920999,-2.592489966447758,-1.5964277539618958,3.469400178115316,-1.2555790833312184,-0.4900279736747068,-0.0031514977973007285,1.0
0.0,0.3333333333333333,0.0,0.14217814307040288,3.0424760754144846,-3.5105102764150242,0.15499527030840063,0.3923784584462435,-2.3440056346082145,1.291927586817987,-0.2477689990167442,-0.7265855936581938,0.8263132733893606,-1.4049450233818819,2.880595113066466,-2.7411914285404446,-2.6645956153828094,-2.02373791853649,2.352537630574008,-0.8455231361156172,0.1371250621065886,2.3218343825884773,1.0
0.0,0.3333333333333333,0.0,0.16650937730571902,2.8941561269375256,-4.685874500723456,1.9390894010969983,-0.3377420236693652,-3.041203368581444,2.259878989334159,0.6428184566726051,-0.2433548636386209,0.4939390533740168,-0.7669769008246972,3.4008175581764553,-4.261556457810685,-3.1079033240725065,-1.789003949223555,2.9288487648848274,-1.9804705774323779,0.050991689433113274,0.49569221619558784,1.0
0.0,0.3333333333333333,0.0,0.2561986307246179,1.5124211269655317,-4.008428562564662,3.440007396320869,0.20755436723083995,-0.7555674747293428,-0.0908673148286551,1.9886526793792465,-1.6850602525940042,-0.013608213012297898,-1.0436011854898006,3.445267187099497,-3.010363883845448,0.0635472593767934,-1.5907225265154659,1.0084447473520028,0.16244594045321437,-0.6771331005683148,-0.053612139428061936,1.0
