mor0,mor1,mor2,mor3,zer0,zer1,zer2,zer3,zer4,zer5,zer6,zer7,zer8,pix0,pix1,pix2,pix3,pix4,pix5,pix6,pix7,pix8,label
0.5,0.0,0.0,0.1649484536082475,-7.09991472405151,-1.294299083896698,-0.3776465459939234,-2.9842699552040277,0.3128798846179842,0.8557916678793013,-1.409104932162447,-2.369847165726861,-1.3387211924125773,-0.7315128172013836,3.3799198267121753,2.269911627245124,-1.1022142391184306,-3.7171977871129593,1.044299342079569,-2.250261979025651,1.0538903675533744,0.2522034240668467,0
0.5,0.0,0.0,0.10744201030927836,-4.860021401684715,-1.388089513478601,-0.08890989363394959,-2.48452535225915,0.06274394870296544,1.0195073778010104,0.2169647947005499,-1.6117032600391195,0.5373803738935977,-1.512075425039151,1.8331154948978277,2.5668689423571185,-1.1544887754305901,-2.8932676764197294,-0.39896762630904126,-2.457485227358903,0.5913309420580473,1.1760685643135103,0
0.5,0.0,0.0,0.14725622852233666,-6.534606780168142,-1.9816966586639455,-0.12477494809694563,-3.4887670151071344,-1.826022650376096,1.6659581827378243,0.17396128980990627,-0.9209251162168063,1.283023284393083,-2.4386774036426866,3.5226334994488653,0.829728902050819,-0.27936474494957025,-3.676047593398527,0.5954915726622645,-3.594556356242337,1.538552404943609,1.0260129431720826,0
0.5,0.0,0.0,0.21230670103092786,-6.570088785788866,-0.3903936606521463,0.04217845135595007,-1.9104824456681715,0.13380003398945212,2.1747006504330595,-1.0187442922737775,1.0023388120208017,1.547881353504846,-1.8451714157393997,4.194904536888227,3.064434508974229,-0.3393971282162053,-3.343322672781585,0.007027645744696942,-2.466679832046915,1.2132664073765933,-0.3691112825857661,0
0.5,0.0,0.0,0.22215063001145463,-5.552350780935271,-0.156989683917447,-0.7133834412870975,-0.8869237199360562,0.7407209124187177,4.374540034107026,0.03325141129142512,0.15777841959011515,5.223215833563998,-2.1499234128848594,4.447697932460652,2.554972904229053,-1.299701398764497,-2.3665055196530775,0.47063633707018204,-1.7359962004979805,0.7453359803369324,-0.40093211881515023,0
0.5,0.0,0.0,0.16027706185567014,-6.32864764540374,-0.45189223728159367,0.027003818059943688,-0.7429490653436011,-0.017114726893270527,-0.1795455593481921,-0.6510951647404386,-0.13899183772512091,-1.3304685459385979,-1.403346654302577,3.8119619750438076,2.6528826517142785,-0.4703822099275637,-3.3096226245076776,-0.11784082918292049,-2.9157736148449724,0.7365909510035606,-1.5594327490147128,0
0.5,0.0,0.0,0.12498210194730808,-6.077609835191807,-1.4060827879874107,-1.2836797329835268,-2.6602395121148783,-0.2629437396755264,1.2047829565286814,-0.3397657274886955,0.17065321087975618,0.07505844407209622,-1.8384598057288217,2.2842248352205803,1.232562602511059,-0.14237536319184563,-1.4949283922963024,0.9406756054196757,-3.612160654518434,1.597386920349614,-0.3307575311478601,0
0.5,0.0,0.0,0.13090635738831624,-7.647805113033618,-1.6613318206527603,0.14333807672991014,-1.6690201497423773,-0.4254416341917203,0.201926752059807,0.882486815609787,-0.46379971370708317,0.8232739556262207,-1.4352972134329431,2.669099569738126,1.512490150902844,-0.3327873229896301,-2.9923506642122786,1.0056339110707015,-4.201640664759928,-0.3063077018537131,-0.5920022261699867,0
0.5,0.0,0.0,0.235842640320733,-4.638349380819205,0.5112452248631317,-1.0254061644931725,-3.138077334875892,1.579472712345237,0.5458729185195023,0.3461307106356171,2.323991125176725,-0.2436819536247361,0.8696631936225339,2.5670562240872816,1.9406329987193145,0.36316727354922496,-3.657255978832656,0.7357557274073814,-3.256570792023755,-0.5038596219666068,-0.3087428342374989,0
0.5,0.0,0.0,0.14400773195876293,-6.664565404116455,-1.4534211679191202,-0.011115793338070657,-1.0412207085924867,1.372696762243052,0.2912239115593551,0.48498009528351577,-0.013458510654037092,1.2079034711038532,-1.484084622193338,2.9627894408538955,1.410575272388938,-0.15598344756106786,-3.608213029361546,-0.4578302609315317,-2.9047529148586912,0.6096404876064107,0.3594658088466297,0
