mor0,mor1,mor2,mor3,zer0,zer1,zer2,zer3,zer4,zer5,zer6,zer7,zer8,pix0,pix1,pix2,pix3,pix4,pix5,pix6,pix7,pix8,label
0.5,0.0,0.0,0.15813586369018007,0.08478992238633842,0.35209349635131126,0.4282320236379499,0.31869493367223334,0.5019772803155317,0.5508908530048273,0.517463484751213,0.9468936596082973,1.0,0.46524367175327225,0.3243133155931921,0.6229036910684265,0.5998788645068757,0.15424119941699543,0.44444403776733876,0.7342509148926216,0.38877325237215804,0.42131947956921717,0
0.5,0.0,0.0,0.10300451277475597,0.2609665633202222,0.34525296799791877,0.45655359330666734,0.353730441362075,0.4945656739997132,0.5982062040992031,0.6507105935226836,0.8457859746689866,0.5528425309330982,0.39491906760239437,0.44073669232488333,0.6520138458909174,0.5528174082629298,0.27668164038470744,0.5125502976932602,0.823040841629459,0.42833609468647105,0.25380043621454806,0
0.5,0.0,0.0,0.14117435096690067,0.13458899413299585,0.31112125997371287,0.4614386798687191,0.2623586473253799,0.684544494144242,0.6498837945111153,0.648388722828222,0.7578283485917734,0.5022884198212105,0.32554508640724855,0.3319415002846856,0.5285379237767602,0.5167158502795499,0.16307752650865082,0.47583088243373517,0.9263433380100898,0.3609769529581468,0.361516747386158,0
0.5,0.0,0.0,0.1076202405669281,0.13565268219315585,0.4046522901343502,0.42807447714292807,0.3561969081802311,0.5384997478298011,0.7207998912793308,0.6405594994078235,0.7773092572905798,0.5915302645283852,0.3643252977048699,0.24904978942055794,0.5646955868911429,0.6006756802731953,0.28183299155565816,0.37875803976556666,0.8782307033513097,0.4438285394291223,0.5342262426002732,0
0.5,0.0,0.0,0.21297551433621031,0.22049423000936763,0.46377203686012874,0.4139530193872121,0.5784461474411956,0.4387154842572296,0.9560177682192507,0.6246431812113619,0.7058948109438683,0.1388916156798402,0.3934554310083235,0.21242702916721162,0.6378220831606808,0.6422954466289332,0.2688529072947881,0.4678554863705103,0.6977531995200504,0.4112651583846357,0.46025780228781116,0
0.5,0.0,0.0,0.15365740661301686,0.14466230992911155,0.40590336601943494,0.5043101795418276,0.5402334265183658,0.4713471039817948,0.4937722826066877,0.5634674898580461,0.6324362902653579,0.6580960182115536,0.3961995484697475,0.27476455233918246,0.6334507993408143,0.5304432594486487,0.2079660583644773,0.5057107065381562,0.8695345165377313,0.4000645254185687,0.6358634207893933,0
0.5,0.0,0.0,0.11982017536333844,0.17385103301729793,0.3479866623600398,0.3382304535243043,0.34466965816083117,0.5508486474841745,0.6279995787364465,0.585339554245324,0.6384707258629804,0.616443354627571,0.3840988891767974,0.39477637427385265,0.5824304733765551,0.5055318983992548,0.390183514827616,0.44282397888164426,0.8805349999619423,0.401293550531706,0.5068020280473038,0
0.5,0.0,0.0,0.1254997511968291,0.038402713653190146,0.316904919825291,0.47894224265696844,0.41372710883823405,0.5097872158696806,0.5192564455818947,0.7025492061139633,0.6696467052325259,0.5173575794304563,0.4042735487819576,0.3506343107701616,0.619503487751726,0.5105127619007481,0.2669671015993073,0.41460234268322876,0.9307193411417634,0.5328216798814769,0.5448726281607242,0
0.5,0.0,0.0,0.2261020264589303,0.278359568190028,0.4929901301106466,0.33975213585788666,0.27049128254719484,0.3519878376341702,0.6257100822037654,0.640310048432684,0.3370343403088662,0.5535280185476351,0.5556156564604415,0.3796706827240308,0.6426511222399781,0.46470939553725865,0.1471001149298411,0.39074694219496864,0.8408976499307348,0.5730959752259581,0.5858743558682111,0
0.5,0.0,0.0,0.13806002162013764,0.12284436995946557,0.3294757098219019,0.4584532304297779,0.46741988815820495,0.35815356509253604,0.5374808079300558,0.6539581562933204,0.6265631561689887,0.5074961580755113,0.3952270929782014,0.3660652737103429,0.580126453763977,0.5030680010126374,0.17336984087165658,0.5127318336226824,0.7996580545055243,0.4420399219499186,0.447822765312122,0
