mor0,mor1,mor2,mor3,zer0,zer1,zer2,zer3,zer4,zer5,zer6,zer7,zer8,pix0,pix1,pix2,pix3,pix4,pix5,pix6,pix7,pix8,label
0.5,0.0,0.0,0.07398891538976315,0.7793234215310252,0.5565294831015695,0.4673849352059063,0.5926547113066216,0.5749189664222505,0.5611937983634528,0.6244820482932227,0.6380495681810053,0.5414670137468031,0.43044868505899303,0.33173000600983504,0.575070080926634,0.554270736151135,0.33074229366528374,0.443241213490858,0.702526953472579,0.33819060809142676,0.36143749544236004,0.0
0.5,0.0,0.0,0.17232622385421859,0.8626298634537151,0.7050635826008251,0.4764783652518493,0.7070743651239442,0.6635819446372454,0.7281516470254166,0.5853672591631014,0.8034451104456949,0.48580274432252607,0.35675704021244764,0.30422352607733383,0.6393076106239732,0.5851998548592978,0.231142185668331,0.5724570811981118,0.9337066352056493,0.49854136553917633,0.3670276510106855,0.0
0.5,0.0,0.0,0.09009248614423726,0.8211669833502968,0.6589752800556601,0.4384273085820174,0.6319263277441938,0.5663280080510529,0.6009147267445218,0.583969132311428,0.7365012064355536,0.5637645206159815,0.3052144738079048,0.2981540144849325,0.5840007843152765,0.5712799595827059,0.21087570882331536,0.41224785337185177,0.9314991694676287,0.4385878189439261,0.2474744771606764,0.0
0.5,0.0,0.0,0.18126597916916898,0.966226139487346,0.6367730575959943,0.4865432719207612,0.8113430621999564,0.6090087211742888,0.6207419813165895,0.635121075444941,0.690211719231862,0.6730042595754787,0.40199864241412275,0.2659740406237337,0.5927918885087994,0.58015724692426,0.24315808114063459,0.5877958121470044,0.7399421389498447,0.3596530606257369,0.3562545669349254,0.0
0.5,0.0,0.0,0.10662502788311412,0.8643233623683293,0.6448365762232106,0.36264195026132434,0.6915077581887061,0.6269928771389872,0.7987865401949071,0.631410780367684,0.763421770214139,0.5399524726076411,0.3417888323600966,0.3124210967360127,0.6078736846238963,0.432721948058392,0.19700577816530862,0.45813876009124155,0.8798919682301152,0.3850693854780091,0.3949951293121487,0.0
0.5,0.0,0.0,0.0702311295663961,0.8074605924549452,0.7697983765045604,0.4627569434527678,0.7102540455560842,0.6730292227468261,0.6351950438375562,0.5832493463431739,0.7109246642700136,0.569456739928484,0.3518702446401556,0.26081178548742256,0.4668820500604929,0.5412132480647563,0.25236666190289353,0.4002874740828931,0.8733152846721077,0.30672540788019775,0.529587370330767,0.0
0.5,0.0,0.0,0.10535527376928233,0.8263033278343306,0.6492233617303649,0.5140671676404293,0.46855497094298476,0.4828114836582978,0.6615975592874926,0.5809044098419895,0.5630067498601058,0.5790415738370653,0.35311111442594306,0.39163821643581365,0.5030915261673525,0.5316271034083633,0.1934218160639219,0.5113802159120882,0.7720918968590895,0.30121752295941534,0.3778247130341276,0.0
0.5,0.0,0.0,0.0893803943101289,0.8412572140484235,0.6329624661058206,0.43944480221234156,0.5724487219773338,0.5635236184179429,0.4723089012521947,0.6279012275543132,0.7079484777368809,0.538981733312178,0.4115970351300004,0.2459427167397723,0.6250522695982167,0.5258019820000281,0.19545801407525026,0.38846944168183284,0.7467201998325863,0.4902615161561362,0.5875122276242017,0.0
0.5,0.0,0.0,0.1367731086669296,0.8249562335224903,0.6016309339400557,0.3663413025697997,0.538147036946969,0.41062541508080397,0.48406743337899044,0.6289070021841753,0.5767913650583163,0.6036535815176062,0.40171754678488036,0.36177126764364737,0.6939855509102839,0.6321186009379388,0.24057339186618182,0.4489298785931417,0.8368715043825024,0.3979032349892089,0.4495221994806459,0.0
0.5,0.0,0.0,0.15940561780401163,0.8650747239263018,0.5842551226778907,0.41180383646925567,0.5838915269152165,0.5176275146388938,0.560145622738911,0.5331472457357542,0.7702715957819607,0.6872509880021694,0.40496393301766354,0.3369767021380716,0.7060958367312867,0.5526414188664716,0.28660780859078117,0.3644081331016683,0.884329340450317,0.4504563960180115,0.6228557291740341,0.0
